Close,Open,High,Low,Adj Close,Volume,Date
0.212054,0.203125,0.214286,0.203125,0.17417,161145600,1993-10-11
0.214286,0.214286,0.223214,0.212054,0.176003,306342400,1993-10-12
0.214286,0.216518,0.216518,0.209821,0.176003,177004800,1993-10-13
0.212054,0.214286,0.21875,0.209821,0.17417,160686400,1993-10-14
0.252232,0.247768,0.254464,0.238839,0.20717,955248000,1993-10-15
0.253348,0.25,0.256696,0.247768,0.208087,332998400,1993-10-18
0.247768,0.252232,0.254464,0.243304,0.203503,213572800,1993-10-19
0.247768,0.25,0.252232,0.243304,0.203503,138409600,1993-10-20
0.270089,0.245536,0.279018,0.243304,0.221837,627110400,1993-10-21
0.270089,0.272321,0.28125,0.265625,0.221837,396076800,1993-10-22
0.267857,0.270089,0.272321,0.264509,0.220003,219128000,1993-10-25
0.265625,0.265625,0.267857,0.258929,0.21817,222476800,1993-10-26
0.283482,0.267857,0.287946,0.265625,0.232837,459065600,1993-10-27
0.276786,0.283482,0.287946,0.276786,0.227337,244462400,1993-10-28
0.274554,0.276786,0.283482,0.272321,0.225504,136864000,1993-10-29
0.28125,0.274554,0.28125,0.270089,0.231004,105974400,1993-11-01
0.292411,0.279018,0.294643,0.276786,0.240171,224246400,1993-11-02
0.282366,0.294643,0.294643,0.276786,0.23192,176960000,1993-11-03
0.287946,0.28125,0.287946,0.274554,0.236503,185371200,1993-11-04
0.284598,0.284598,0.287946,0.274554,0.233754,378033600,1993-11-05
0.274554,0.285714,0.28683,0.272321,0.225504,166992000,1993-11-08
0.268973,0.276786,0.279018,0.265625,0.22092,171248000,1993-11-09
0.274554,0.270089,0.274554,0.267857,0.225504,76977600,1993-11-10
0.280134,0.274554,0.285714,0.272321,0.230087,142430400,1993-11-11
0.283482,0.28125,0.285714,0.272321,0.232837,143662400,1993-11-12
0.285714,0.28125,0.292411,0.28125,0.23467,157102400,1993-11-15
0.303571,0.285714,0.305804,0.283482,0.249337,303083200,1993-11-16
0.299107,0.303571,0.3125,0.292411,0.24567,302624000,1993-11-17
0.299107,0.299107,0.301339,0.294643,0.24567,114408000,1993-11-18
0.294643,0.294643,0.299107,0.290179,0.242874,122964800,1993-11-19
0.290179,0.292411,0.294643,0.287946,0.239194,150606400,1993-11-22
0.294643,0.290179,0.294643,0.279018,0.242874,186166400,1993-11-23
0.294643,0.292411,0.299107,0.291295,0.242874,90440000,1993-11-24
0.291295,0.292411,0.294643,0.287946,0.240114,43444800,1993-11-26
0.283482,0.287946,0.290179,0.28125,0.233674,96712000,1993-11-29
0.28125,0.283482,0.291295,0.28125,0.231834,112660800,1993-11-30
0.28125,0.285714,0.287946,0.279018,0.231834,111216000,1993-12-01
0.283482,0.283482,0.285714,0.276786,0.233674,100654400,1993-12-02
0.28125,0.283482,0.285714,0.276786,0.231834,120467200,1993-12-03
0.287946,0.28125,0.290179,0.279018,0.237353,156979200,1993-12-06
0.287946,0.285714,0.287946,0.28125,0.237353,63851200,1993-12-07
0.284598,0.285714,0.287946,0.28125,0.234594,39592000,1993-12-08
0.267857,0.283482,0.285714,0.265625,0.220794,182761600,1993-12-09
0.252232,0.270089,0.272321,0.247768,0.207914,497257600,1993-12-10
0.263393,0.252232,0.263393,0.247768,0.217114,244328000,1993-12-13
0.260045,0.261161,0.265625,0.258929,0.214355,293664000,1993-12-14
0.265625,0.258929,0.265625,0.258929,0.218954,123883200,1993-12-15
0.262277,0.263393,0.265625,0.258929,0.216194,126369600,1993-12-16
0.263393,0.263393,0.265625,0.260045,0.217114,145152000,1993-12-17
0.254464,0.261161,0.265625,0.252232,0.209754,189033600,1993-12-20
0.245536,0.254464,0.256696,0.243304,0.202395,251126400,1993-12-21
0.25,0.243304,0.254464,0.241071,0.206075,181372800,1993-12-22
0.243304,0.243304,0.243304,0.236607,0.200555,226956800,1993-12-23
0.254464,0.247768,0.256696,0.243304,0.209754,159936000,1993-12-27
0.260045,0.256696,0.263393,0.254464,0.214355,159499200,1993-12-28
0.254464,0.261161,0.261161,0.254464,0.209754,107352000,1993-12-29
0.265625,0.254464,0.270089,0.254464,0.218954,314552000,1993-12-30
0.261161,0.265625,0.270089,0.261161,0.215275,160966400,1993-12-31
0.266741,0.263393,0.267857,0.258929,0.219874,181529600,1994-01-03
0.28125,0.270089,0.28125,0.267857,0.231834,285174400,1994-01-04
0.301339,0.283482,0.302455,0.283482,0.248393,612136000,1994-01-05
0.292411,0.301339,0.303571,0.290179,0.241034,366508800,1994-01-06
0.295759,0.285714,0.296875,0.279018,0.243794,298793600,1994-01-07
0.300223,0.294643,0.302455,0.292411,0.247473,201588800,1994-01-10
0.284598,0.299107,0.301339,0.283482,0.234594,355398400,1994-01-11
0.272321,0.287946,0.287946,0.272321,0.224474,439118400,1994-01-12
0.273438,0.267857,0.274554,0.265625,0.225395,531596800,1994-01-13
0.276786,0.274554,0.283482,0.272321,0.228154,214513600,1994-01-14
0.271205,0.276786,0.28125,0.267857,0.223554,145712000,1994-01-17
0.262277,0.270089,0.270089,0.258929,0.216194,362801600,1994-01-18
0.261161,0.261161,0.265625,0.256696,0.215275,281590400,1994-01-19
0.266741,0.263393,0.274554,0.263393,0.219874,268083200,1994-01-20
0.297991,0.296875,0.299107,0.287946,0.245634,980134400,1994-01-21
0.3125,0.296875,0.314732,0.296875,0.257593,692148800,1994-01-24
0.302455,0.310268,0.3125,0.296875,0.249313,442332800,1994-01-25
0.299107,0.301339,0.303571,0.296875,0.246553,165804800,1994-01-26
0.304688,0.299107,0.305804,0.294643,0.251154,132249600,1994-01-27
0.303571,0.305804,0.310268,0.301339,0.250233,136438400,1994-01-28
0.292411,0.299107,0.301339,0.292411,0.241034,238380800,1994-01-31
0.296875,0.294643,0.299107,0.287946,0.244714,156721600,1994-02-01
0.294643,0.296875,0.296875,0.290179,0.242874,146451200,1994-02-02
0.299107,0.294643,0.300223,0.290179,0.246553,137995200,1994-02-03
0.299107,0.299107,0.3125,0.296875,0.246553,354009600,1994-02-04
0.325893,0.299107,0.331473,0.299107,0.269598,725446400,1994-02-07
0.319196,0.321429,0.325893,0.314732,0.264058,285387200,1994-02-08
0.323661,0.319196,0.325893,0.314732,0.267752,186984000,1994-02-09
0.325893,0.323661,0.334821,0.321429,0.269598,302030400,1994-02-10
0.330357,0.323661,0.334821,0.323661,0.273291,164248000,1994-02-11
0.330357,0.330357,0.339286,0.328125,0.273291,245548800,1994-02-14
0.331473,0.328125,0.334821,0.323661,0.274214,129774400,1994-02-15
0.328125,0.334821,0.334821,0.328125,0.271445,122024000,1994-02-16
0.330357,0.332589,0.33817,0.323661,0.273291,145152000,1994-02-17
0.323661,0.325893,0.330357,0.323661,0.267752,149072000,1994-02-18
0.332589,0.323661,0.334821,0.319196,0.275138,214569600,1994-02-22
0.332589,0.332589,0.341518,0.330357,0.275138,260534400,1994-02-23
0.327009,0.330357,0.332589,0.323661,0.270521,197859200,1994-02-24
0.321429,0.330357,0.332589,0.316964,0.265905,236824000,1994-02-25
0.325893,0.323661,0.330357,0.321429,0.269598,123827200,1994-02-28
0.323661,0.328125,0.328125,0.319196,0.267752,211870400,1994-03-01
0.31808,0.314732,0.323661,0.310268,0.263135,294145600,1994-03-02
0.319196,0.319196,0.323661,0.316964,0.264058,188473600,1994-03-03
0.328125,0.321429,0.334821,0.319196,0.271445,226844800,1994-03-04
0.33817,0.330357,0.340402,0.328125,0.279755,310396800,1994-03-07
0.330357,0.339286,0.339286,0.328125,0.273291,186054400,1994-03-08
0.334821,0.327009,0.334821,0.321429,0.276984,248539200,1994-03-09
0.332589,0.332589,0.335938,0.328125,0.275138,143763200,1994-03-10
0.332589,0.330357,0.337054,0.328125,0.275138,161840000,1994-03-11
0.340402,0.34375,0.34375,0.337054,0.281601,441705600,1994-03-14
0.335938,0.341518,0.341518,0.332589,0.277908,204545600,1994-03-15
0.328125,0.334821,0.337054,0.325893,0.271445,147168000,1994-03-16
0.325893,0.328125,0.330357,0.323661,0.269598,156228800,1994-03-17
0.324777,0.328125,0.328125,0.319196,0.268675,223675200,1994-03-18
0.316964,0.324777,0.325893,0.314732,0.262212,246512000,1994-03-21
0.3125,0.314732,0.316964,0.308036,0.258519,242827200,1994-03-22
0.313616,0.314732,0.316964,0.305804,0.259442,216686400,1994-03-23
0.309152,0.313616,0.314732,0.303571,0.255749,188092800,1994-03-24
0.292411,0.310268,0.310268,0.292411,0.2419,343638400,1994-03-25
0.296875,0.294643,0.303571,0.292411,0.245593,282576000,1994-03-28
0.292411,0.296875,0.301339,0.287946,0.2419,213516800,1994-03-29
0.290179,0.290179,0.296875,0.283482,0.240054,169825600,1994-03-30
0.296875,0.290179,0.299107,0.28125,0.245593,209059200,1994-03-31
0.296875,0.287946,0.296875,0.283482,0.245593,168302400,1994-04-04
0.299107,0.301339,0.305804,0.299107,0.247439,97899200,1994-04-05
0.299107,0.303571,0.303571,0.292411,0.247439,129091200,1994-04-06
0.297991,0.299107,0.301339,0.292411,0.246516,77369600,1994-04-07
0.299107,0.301339,0.303571,0.296875,0.247439,176848000,1994-04-08
0.299107,0.299107,0.299107,0.290179,0.247439,106825600,1994-04-11
0.285714,0.297991,0.297991,0.283482,0.23636,136830400,1994-04-12
0.283482,0.287946,0.290179,0.279018,0.234513,233139200,1994-04-13
0.28125,0.272321,0.283482,0.267857,0.232667,221995200,1994-04-14
0.270089,0.279018,0.28125,0.267857,0.223434,188350400,1994-04-15
0.264509,0.272321,0.272321,0.261161,0.218818,230294400,1994-04-18
0.258929,0.265625,0.267857,0.254464,0.214202,166252800,1994-04-19
0.252232,0.261161,0.267857,0.25,0.208661,281848000,1994-04-20
0.264509,0.254464,0.272321,0.241071,0.218818,410536000,1994-04-21
0.265625,0.279018,0.285714,0.254464,0.219741,697827200,1994-04-22
0.276786,0.265625,0.276786,0.263393,0.228974,359240000,1994-04-25
0.279018,0.28125,0.28125,0.276786,0.230821,164225600,1994-04-26
0.270089,0.276786,0.279018,0.265625,0.223434,100475200,1994-04-28
0.267857,0.267857,0.272321,0.265625,0.221587,94785600,1994-04-29
0.276786,0.267857,0.279018,0.267857,0.228974,123222400,1994-05-02
0.270089,0.276786,0.279018,0.263393,0.223434,132899200,1994-05-03
0.294643,0.276786,0.296875,0.272321,0.243746,364156800,1994-05-04
0.293527,0.296875,0.301339,0.287946,0.242823,288332800,1994-05-05
0.288504,0.287946,0.292411,0.279018,0.238668,187779200,1994-05-06
0.279018,0.287946,0.290179,0.274554,0.230821,140470400,1994-05-09
0.276786,0.283482,0.285714,0.276786,0.228974,146843200,1994-05-10
0.270089,0.276786,0.28125,0.265625,0.223434,145521600,1994-05-11
0.265067,0.272321,0.274554,0.263393,0.219279,107105600,1994-05-12
0.267857,0.265625,0.272321,0.261161,0.221587,92612800,1994-05-13
0.263393,0.267857,0.272321,0.263393,0.217895,135385600,1994-05-16
0.262277,0.265625,0.265625,0.256696,0.216971,180107200,1994-05-17
0.273438,0.265625,0.274554,0.261161,0.226204,123860800,1994-05-18
0.28683,0.274554,0.290179,0.272321,0.237283,273582400,1994-05-19
0.277344,0.283482,0.287946,0.276786,0.229436,98145600,1994-05-20
0.272321,0.276786,0.279018,0.267857,0.22528,119952000,1994-05-23
0.274554,0.276786,0.279018,0.270089,0.227128,126448000,1994-05-24
0.279018,0.270089,0.283482,0.267857,0.230821,136113600,1994-05-25
0.272321,0.28125,0.28125,0.270089,0.22528,73035200,1994-05-26
0.267299,0.270089,0.274554,0.263393,0.221999,108684800,1994-05-27
0.261161,0.263393,0.263393,0.254464,0.216901,257398400,1994-05-31
0.252232,0.254464,0.25558,0.248884,0.209485,385761600,1994-06-01
0.24442,0.253348,0.254464,0.242188,0.202997,384921600,1994-06-02
0.246652,0.242188,0.25,0.238839,0.204851,353684800,1994-06-03
0.24442,0.245536,0.247768,0.241071,0.202997,126033600,1994-06-06
0.245536,0.243304,0.247768,0.243304,0.203924,140246400,1994-06-07
0.233259,0.245536,0.246652,0.232143,0.193728,274164800,1994-06-08
0.241071,0.228795,0.241071,0.227679,0.200216,293529600,1994-06-09
0.236607,0.242188,0.24442,0.235491,0.196508,142732800,1994-06-10
0.241071,0.235491,0.242746,0.235491,0.200216,92904000,1994-06-13
0.241629,0.243304,0.24442,0.237723,0.200679,154358400,1994-06-14
0.248326,0.241071,0.25,0.239955,0.206241,159476800,1994-06-15
0.235491,0.247768,0.247768,0.233259,0.195582,218220800,1994-06-16
0.236607,0.232143,0.238839,0.231027,0.196508,224492800,1994-06-17
0.242188,0.234375,0.243304,0.232143,0.201144,199897600,1994-06-20
0.232143,0.239955,0.243304,0.229911,0.192801,243275200,1994-06-21
0.234375,0.234375,0.238839,0.232143,0.194655,113859200,1994-06-22
0.22433,0.234375,0.234375,0.222098,0.186312,203896000,1994-06-23
0.228655,0.22433,0.233259,0.220982,0.189904,292857600,1994-06-24
0.234375,0.225446,0.234375,0.219866,0.194655,255953600,1994-06-27
0.238839,0.234375,0.242188,0.228795,0.198362,174227200,1994-06-28
0.233259,0.238839,0.242188,0.231027,0.193728,135564800,1994-06-29
0.236607,0.234375,0.239955,0.234375,0.196508,101729600,1994-06-30
0.229911,0.235491,0.236607,0.226563,0.190947,179278400,1994-07-01
0.236607,0.228795,0.238839,0.228795,0.196508,85848000,1994-07-05
0.233259,0.234375,0.236607,0.232143,0.193728,97384000,1994-07-06
0.239397,0.231027,0.241071,0.227679,0.198826,170150400,1994-07-07
0.241629,0.236607,0.246652,0.236607,0.200679,208230400,1994-07-08
0.241071,0.242188,0.24442,0.237723,0.200216,106422400,1994-07-11
0.253348,0.241071,0.253906,0.235491,0.210412,242312000,1994-07-12
0.265067,0.254464,0.270089,0.254464,0.220145,450262400,1994-07-13
0.25558,0.264509,0.265625,0.252232,0.212266,180667200,1994-07-14
0.252232,0.252093,0.25558,0.245536,0.209485,94964800,1994-07-15
0.253348,0.251116,0.258929,0.25,0.210412,76428800,1994-07-18
0.24721,0.25558,0.256696,0.24442,0.205314,116368000,1994-07-19
0.237723,0.24442,0.246652,0.235491,0.197435,217369600,1994-07-20
0.25,0.237723,0.254464,0.236607,0.207632,289475200,1994-07-21
0.276786,0.282366,0.285435,0.267857,0.229878,786576000,1994-07-22
0.282924,0.277902,0.284598,0.274554,0.234976,422654400,1994-07-25
0.280134,0.283482,0.285714,0.277902,0.232659,188809600,1994-07-26
0.277344,0.279018,0.280134,0.273438,0.230342,133784000,1994-07-27
0.284598,0.276786,0.28683,0.27567,0.236366,245313600,1994-07-28
0.300781,0.284598,0.303571,0.284598,0.249807,555766400,1994-07-29
0.297991,0.300223,0.301339,0.292411,0.247489,229275200,1994-08-01
0.290737,0.299107,0.300223,0.289063,0.241465,269561600,1994-08-02
0.295759,0.292411,0.296875,0.28683,0.245636,226844800,1994-08-03
0.296875,0.295759,0.301339,0.295759,0.246563,184755200,1994-08-04
0.296875,0.293527,0.297991,0.293527,0.246563,87012800,1994-08-05
0.301339,0.295759,0.303571,0.294643,0.25027,141276800,1994-08-08
0.300223,0.299107,0.302455,0.295759,0.249343,78601600,1994-08-09
0.309152,0.300223,0.311384,0.296875,0.256759,253568000,1994-08-10
0.306362,0.305804,0.313616,0.302455,0.254442,298088000,1994-08-11
0.310268,0.30692,0.313616,0.302455,0.257686,179648000,1994-08-12
0.309152,0.310268,0.3125,0.305804,0.257648,120075200,1994-08-15
0.310268,0.30692,0.310268,0.303571,0.258578,155736000,1994-08-16
0.3125,0.311384,0.315848,0.309152,0.260439,286182400,1994-08-17
0.309152,0.310268,0.314732,0.308036,0.257648,206259200,1994-08-18
0.311384,0.310268,0.3125,0.305804,0.259508,130547200,1994-08-19
0.311384,0.310268,0.3125,0.309152,0.259508,152420800,1994-08-22
0.3125,0.311384,0.320313,0.310268,0.260439,214446400,1994-08-23
0.311384,0.310268,0.3125,0.30692,0.259508,171584000,1994-08-24
0.313058,0.305804,0.324777,0.305804,0.260904,298793600,1994-08-25
0.319196,0.314732,0.322545,0.314732,0.266019,204198400,1994-08-26
0.315848,0.319196,0.322545,0.314732,0.263229,152107200,1994-08-29
0.323661,0.314732,0.324777,0.313616,0.26974,182078400,1994-08-30
0.323103,0.321429,0.333705,0.319196,0.269275,351836800,1994-08-31
0.3125,0.315848,0.319196,0.309152,0.260439,204288000,1994-09-01
0.315848,0.314732,0.316964,0.3125,0.263229,101304000,1994-09-02
0.317522,0.314732,0.31808,0.3125,0.264624,91425600,1994-09-06
0.322545,0.31808,0.327009,0.315848,0.26881,203896000,1994-09-07
0.322545,0.321429,0.323661,0.31808,0.26881,158838400,1994-09-08
0.319196,0.319196,0.321429,0.315848,0.266019,157236800,1994-09-09
0.319196,0.31808,0.319196,0.315848,0.266019,90540800,1994-09-12
0.319754,0.319196,0.323661,0.31808,0.266484,104227200,1994-09-13
0.313616,0.31808,0.319196,0.3125,0.261369,99086400,1994-09-14
0.321429,0.313616,0.322545,0.313616,0.26788,258955200,1994-09-15
0.324777,0.320313,0.332589,0.316964,0.27067,364145600,1994-09-16
0.316964,0.324777,0.328125,0.316964,0.264159,174350400,1994-09-19
0.308594,0.313616,0.315848,0.30692,0.257183,197254400,1994-09-20
0.304688,0.308036,0.309152,0.301339,0.253928,234841600,1994-09-21
0.302455,0.305804,0.305804,0.300223,0.252067,146238400,1994-09-22
0.303013,0.302455,0.308036,0.302455,0.252532,132876800,1994-09-23
0.303013,0.302455,0.308036,0.300223,0.252532,141702400,1994-09-26
0.302455,0.301339,0.304688,0.297991,0.252067,109088000,1994-09-27
0.302455,0.303571,0.30692,0.300223,0.252067,81267200,1994-09-28
0.304688,0.301339,0.30692,0.297991,0.253928,109379200,1994-09-29
0.300781,0.304688,0.308036,0.300223,0.250672,71702400,1994-09-30
0.295759,0.300223,0.301339,0.290179,0.246487,129595200,1994-10-03
0.301339,0.296875,0.303571,0.294643,0.251137,162388800,1994-10-04
0.33817,0.300223,0.340402,0.297991,0.281832,709800000,1994-10-05
0.323661,0.333705,0.334682,0.321429,0.26974,526915200,1994-10-06
0.330357,0.322545,0.330915,0.316964,0.275321,364392000,1994-10-07
0.347098,0.331473,0.353795,0.330357,0.289273,523409600,1994-10-10
0.353795,0.36942,0.373884,0.351563,0.294854,842307200,1994-10-11
0.376116,0.353795,0.38058,0.34933,0.313456,597318400,1994-10-12
0.367188,0.38058,0.382813,0.362723,0.306016,525302400,1994-10-13
0.367188,0.370536,0.375,0.364955,0.306016,176052800,1994-10-14
0.354911,0.364955,0.370536,0.347098,0.295784,303990400,1994-10-17
0.368304,0.362723,0.371652,0.361607,0.306946,468686400,1994-10-18
0.368304,0.366071,0.376116,0.366071,0.306946,351086400,1994-10-19
0.366071,0.368304,0.373326,0.361607,0.305085,218142400,1994-10-20
0.38058,0.363839,0.381696,0.363839,0.317177,322705600,1994-10-21
0.377232,0.381696,0.385045,0.373884,0.314386,204500800,1994-10-24
0.38058,0.371652,0.38058,0.370536,0.317177,301481600,1994-10-25
0.386161,0.38058,0.3863,0.38058,0.321828,196772800,1994-10-26
0.381696,0.386161,0.390625,0.379464,0.318107,159409600,1994-10-27
0.376116,0.378348,0.382813,0.372768,0.313456,273324800,1994-10-28
0.385603,0.375,0.387277,0.370536,0.321363,355902400,1994-10-31
0.385045,0.382813,0.388253,0.378348,0.320898,218097600,1994-11-01
0.36942,0.385045,0.386161,0.36942,0.307876,218747200,1994-11-02
0.370536,0.372768,0.375,0.366071,0.308806,110521600,1994-11-03
0.360491,0.370536,0.371652,0.357143,0.300434,192046400,1994-11-04
0.363839,0.360491,0.368304,0.358259,0.303225,113041600,1994-11-07
0.377232,0.362723,0.38058,0.359375,0.314386,348969600,1994-11-08
0.371652,0.381696,0.383929,0.366071,0.309736,406336000,1994-11-09
0.368862,0.372768,0.373884,0.366071,0.307411,152980800,1994-11-10
0.367188,0.368304,0.370536,0.366071,0.306016,62272000,1994-11-11
0.379464,0.368304,0.381696,0.368304,0.316247,139630400,1994-11-14
0.36942,0.379464,0.383929,0.368304,0.307876,167619200,1994-11-15
0.365513,0.363839,0.371094,0.362723,0.30462,187398400,1994-11-16
0.357143,0.364955,0.366071,0.356027,0.297644,150438400,1994-11-17
0.357143,0.357143,0.361607,0.353795,0.298539,147033600,1994-11-18
0.340402,0.357143,0.359375,0.339286,0.284546,202596800,1994-11-21
0.333705,0.337054,0.34933,0.332589,0.278947,224336000,1994-11-22
0.329241,0.330357,0.33817,0.324777,0.275216,327812800,1994-11-23
0.337054,0.329241,0.337054,0.328125,0.281747,84224000,1994-11-25
0.337612,0.335938,0.341518,0.333147,0.282213,138678400,1994-11-28
0.341518,0.339286,0.34375,0.337054,0.285478,144132800,1994-11-29
0.332589,0.342634,0.351563,0.330357,0.278014,312032000,1994-11-30
0.323103,0.330357,0.335938,0.321429,0.270085,309321600,1994-12-01
0.326451,0.325893,0.328125,0.31808,0.272884,172256000,1994-12-02
0.332031,0.325893,0.333705,0.322545,0.277548,180275200,1994-12-05
0.335379,0.330357,0.342634,0.329241,0.280347,238089600,1994-12-06
0.327009,0.334821,0.337612,0.321987,0.27335,137300800,1994-12-07
0.320313,0.329241,0.330357,0.319196,0.267753,169859200,1994-12-08
0.323661,0.320313,0.324777,0.310268,0.270552,260724800,1994-12-09
0.325893,0.324777,0.328125,0.316964,0.272417,224078400,1994-12-12
0.324777,0.327009,0.329799,0.323661,0.271484,119201600,1994-12-13
0.33817,0.325893,0.340402,0.325893,0.28268,311427200,1994-12-14
0.331473,0.339286,0.342634,0.329241,0.277082,227595200,1994-12-15
0.332589,0.332589,0.337054,0.328125,0.278014,179782400,1994-12-16
0.34933,0.332589,0.351563,0.332589,0.292008,332819200,1994-12-19
0.34375,0.34933,0.350446,0.342634,0.287344,175145600,1994-12-20
0.342634,0.33817,0.34375,0.334821,0.286411,157438400,1994-12-21
0.344866,0.34375,0.347098,0.341518,0.288277,133078400,1994-12-22
0.347098,0.34375,0.351563,0.34375,0.290143,93889600,1994-12-23
0.34933,0.350446,0.354911,0.347098,0.292008,81916800,1994-12-27
0.34933,0.34933,0.350446,0.341518,0.292008,89163200,1994-12-28
0.352679,0.350446,0.356027,0.34933,0.294808,121340800,1994-12-29
0.348214,0.351563,0.356027,0.345982,0.291075,73091200,1994-12-30
0.342634,0.347098,0.347098,0.33817,0.286411,103868800,1995-01-03
0.351563,0.344866,0.353795,0.344866,0.293875,158681600,1995-01-04
0.347098,0.350446,0.351563,0.345982,0.290143,73640000,1995-01-05
0.375,0.371652,0.385045,0.367188,0.313466,1076622400,1995-01-06
0.367885,0.371652,0.373884,0.366071,0.307519,274086400,1995-01-09
0.390067,0.368304,0.392857,0.368304,0.326061,614790400,1995-01-10
0.417411,0.390625,0.429129,0.381138,0.348918,873824000,1995-01-11
0.405134,0.41183,0.414063,0.399554,0.338656,551779200,1995-01-12
0.40067,0.41183,0.41183,0.396205,0.334924,351377600,1995-01-13
0.397321,0.40067,0.404018,0.395089,0.332125,188977600,1995-01-16
0.401786,0.397321,0.40625,0.393973,0.335857,330108800,1995-01-17
0.407366,0.401786,0.407366,0.399554,0.340521,127657600,1995-01-18
0.409598,0.40625,0.410714,0.401786,0.342387,314294400,1995-01-19
0.38058,0.419643,0.419643,0.379464,0.318131,1000361600,1995-01-20
0.377232,0.373884,0.38058,0.366071,0.315332,398540800,1995-01-23
0.371652,0.377232,0.378348,0.36942,0.310668,218097600,1995-01-24
0.365932,0.352679,0.375,0.352679,0.305886,517070400,1995-01-25
0.352679,0.364955,0.370536,0.350446,0.294808,246388800,1995-01-26
0.356027,0.356027,0.360491,0.348214,0.297606,298569600,1995-01-27
0.358259,0.358259,0.361607,0.356027,0.299472,230585600,1995-01-30
0.360491,0.361607,0.364955,0.357143,0.301338,212777600,1995-01-31
0.358259,0.363839,0.363839,0.356027,0.299472,158368000,1995-02-01
0.371652,0.358259,0.373884,0.358259,0.310668,203582400,1995-02-02
0.361607,0.375,0.376116,0.360491,0.302271,319211200,1995-02-03
0.361607,0.363839,0.363839,0.352679,0.302271,243028800,1995-02-06
0.364397,0.360491,0.366071,0.357143,0.304603,201600000,1995-02-07
0.37779,0.366071,0.378348,0.364955,0.315798,402864000,1995-02-08
0.389509,0.376116,0.391741,0.376116,0.325595,475395200,1995-02-09
0.390625,0.389509,0.394531,0.387277,0.326527,350963200,1995-02-10
0.390625,0.388393,0.397321,0.386161,0.327425,283371200,1995-02-13
0.383371,0.390625,0.393973,0.38058,0.321345,165614400,1995-02-14
0.380022,0.386161,0.388393,0.379464,0.318538,184475200,1995-02-15
0.385603,0.385045,0.386161,0.38058,0.323215,218780800,1995-02-16
0.379464,0.382813,0.383929,0.379464,0.31807,121788800,1995-02-17
0.366071,0.38058,0.381696,0.364955,0.306844,301582400,1995-02-21
0.364397,0.362723,0.366071,0.358259,0.305441,293417600,1995-02-22
0.358817,0.367188,0.373884,0.357143,0.300763,314708800,1995-02-23
0.348214,0.358259,0.360491,0.34375,0.291876,568814400,1995-02-24
0.341518,0.341518,0.348214,0.340262,0.286263,268811200,1995-02-27
0.352679,0.34375,0.356027,0.339286,0.295618,222969600,1995-02-28
0.357143,0.354911,0.358259,0.351981,0.29936,224448000,1995-03-01
0.357143,0.358259,0.363839,0.354911,0.29936,268744000,1995-03-02
0.359375,0.354911,0.363281,0.352679,0.301231,145768000,1995-03-03
0.354911,0.354911,0.357143,0.352679,0.297489,132720000,1995-03-06
0.342076,0.356027,0.356027,0.341518,0.286731,150785600,1995-03-07
0.353237,0.345982,0.358259,0.337054,0.296086,364873600,1995-03-08
0.354911,0.356027,0.360491,0.351563,0.297489,196683200,1995-03-09
0.352679,0.353795,0.360491,0.351563,0.295618,137412800,1995-03-10
0.340402,0.353795,0.353795,0.339286,0.285328,325752000,1995-03-13
0.3125,0.341518,0.341518,0.308036,0.26194,727865600,1995-03-14
0.3125,0.316964,0.323661,0.311384,0.26194,730968000,1995-03-15
0.314732,0.314732,0.321429,0.3125,0.263811,316736000,1995-03-16
0.313616,0.316964,0.316964,0.311384,0.262876,215644800,1995-03-17
0.314732,0.313616,0.31808,0.3125,0.263811,189884800,1995-03-20
0.323661,0.316964,0.328125,0.314732,0.271295,305368000,1995-03-21
0.339844,0.323661,0.352679,0.323661,0.28486,479147200,1995-03-22
0.331473,0.33817,0.339286,0.330218,0.277843,170094400,1995-03-23
0.337054,0.333705,0.33817,0.332589,0.282521,128116800,1995-03-24
0.332031,0.335938,0.335938,0.327009,0.278311,142800000,1995-03-27
0.30692,0.323661,0.324498,0.304688,0.257263,689796800,1995-03-28
0.30692,0.303571,0.311384,0.302455,0.257263,496876800,1995-03-29
0.315848,0.309152,0.316964,0.308036,0.264746,273414400,1995-03-30
0.314732,0.313616,0.31808,0.310268,0.263811,183243200,1995-03-31
0.316964,0.316964,0.319196,0.313616,0.265682,154302400,1995-04-03
0.302455,0.319196,0.320313,0.300223,0.25352,428198400,1995-04-04
0.310268,0.304688,0.310268,0.301339,0.260069,264857600,1995-04-05
0.328125,0.332589,0.339286,0.317243,0.275037,722825600,1995-04-06
0.328125,0.330357,0.331473,0.323661,0.275037,295724800,1995-04-07
0.327009,0.329241,0.330357,0.322545,0.274102,117801600,1995-04-10
0.337054,0.328125,0.33817,0.327009,0.282521,214513600,1995-04-11
0.348214,0.341518,0.353795,0.333705,0.291876,474712000,1995-04-12
0.341518,0.350446,0.350446,0.33817,0.286263,174361600,1995-04-13
0.342634,0.340402,0.351563,0.33817,0.287199,208812800,1995-04-17
0.334821,0.34375,0.344866,0.334821,0.28065,231134400,1995-04-18
0.324777,0.334821,0.334821,0.31808,0.272231,279428800,1995-04-19
0.335938,0.331473,0.34375,0.327009,0.281586,329504000,1995-04-20
0.34933,0.332589,0.352679,0.331473,0.292811,666624000,1995-04-21
0.348214,0.348214,0.353795,0.34375,0.291876,272238400,1995-04-24
