traffic_volume,temp,rain_1h,snow_1h,clouds_all,month,hour,weather_main,weather_description,weekend,holiday
3011,298.44,0.0,0.0,1,7,11,4,6,1,0
3156,299.1,0.0,0.0,1,7,12,4,6,1,0
3267,300.28,0.0,0.0,40,7,13,4,6,1,0
3198,300.9,0.0,0.0,40,7,14,4,6,1,0
3080,301.83,0.0,0.0,40,7,15,4,6,1,0
2795,301.72,0.0,0.0,75,7,16,4,6,1,0
2809,301.69,0.0,0.0,40,7,17,4,6,1,0
2792,300.84,0.0,0.0,1,7,18,4,6,1,0
2621,300.06,0.0,0.0,1,7,19,4,6,1,0
2598,298.64,0.0,0.0,1,7,20,4,6,1,0
2471,298.12,0.0,0.0,1,7,21,4,6,1,0
2466,295.67,0.0,0.0,1,7,22,4,6,1,0
3493,295.04,0.0,0.0,1,7,23,4,6,1,0
1710,294.18,0.0,0.0,1,7,0,4,6,1,0
838,293.32,0.0,0.0,1,7,1,5,16,1,0
656,293.03,0.0,0.0,1,7,2,0,24,1,0
338,292.6,0.3,0.0,1,7,3,6,12,1,0
293,291.56,0.0,0.0,1,7,4,0,24,1,0
451,291.31,0.0,0.0,1,7,5,0,24,1,0
798,291.09,0.0,0.0,1,7,6,0,24,1,0
1099,292.02,0.0,0.0,1,7,7,0,24,1,0
1482,293.82,0.0,0.0,40,7,8,1,23,1,0
2257,295.27,0.0,0.0,40,7,9,1,23,1,0
2710,296.67,0.0,0.0,1,7,10,0,24,1,0
3295,297.48,0.0,0.0,1,7,11,0,24,1,0
3874,298.31,0.0,0.0,1,7,12,0,24,1,0
4057,300.42,0.0,0.0,1,7,13,0,24,1,0
4009,301.53,0.0,0.0,1,7,14,0,24,1,0
3846,302.48,0.0,0.0,1,7,15,0,24,1,0
3677,302.9,0.0,0.0,1,7,16,0,24,1,0
3688,302.68,0.0,0.0,75,7,17,1,1,1,0
3740,302.01,0.0,0.0,90,7,18,1,18,1,0
3488,301.42,0.0,0.0,1,7,19,0,24,1,0
3677,300.55,0.0,0.0,1,7,20,0,24,1,0
2992,300.07,0.0,0.0,1,7,21,0,24,1,0
2278,298.85,0.0,0.0,1,7,22,0,24,1,0
1310,298.56,0.0,0.0,40,7,23,9,20,1,0
729,298.38,0.0,0.0,75,7,0,9,20,0,0
398,296.2,1.5,0.0,90,7,1,6,8,0,0
319,295.18,7.97,0.0,90,7,2,6,8,0,0
346,294.87,23.8,0.0,90,7,3,6,33,0,0
760,294.23,11.78,0.0,90,7,4,6,8,0,0
2499,294.1,7.51,0.0,90,7,5,6,8,0,0
4487,293.98,15.41,0.0,90,7,6,6,8,0,0
5199,293.85,3.13,0.0,90,7,7,6,8,0,0
4911,294.0,0.66,0.0,90,7,8,6,8,0,0
4173,294.12,0.25,0.0,75,7,9,6,8,0,0
3821,294.24,0.28,0.0,90,7,10,6,12,0,0
3998,293.35,2.15,0.0,90,7,11,6,8,0,0
4385,292.72,1.02,0.0,90,7,12,6,8,0,0
4307,290.94,0.38,0.0,75,7,13,6,17,0,0
4888,291.49,0.0,0.0,92,7,14,6,12,0,0
5205,293.22,4.57,0.0,90,7,15,6,8,0,0
6006,294.16,5.59,0.0,1,7,16,6,8,0,0
5861,294.68,0.0,0.0,40,7,17,7,26,0,0
4264,294.54,0.0,0.0,75,7,18,7,26,0,0
3040,294.02,0.0,0.0,1,7,19,7,26,0,0
2561,293.46,0.0,0.0,1,7,20,7,26,0,0
2552,290.84,0.0,0.0,40,7,21,1,23,0,0
1842,289.43,0.0,0.0,1,7,22,0,24,0,0
1112,288.34,0.0,0.0,1,7,23,0,24,0,0
623,287.4,0.0,0.0,1,7,0,0,24,0,0
392,286.53,0.0,0.0,1,7,1,0,24,0,0
283,285.72,0.0,0.0,1,7,2,0,24,0,0
331,285.0,0.6,0.0,1,7,3,6,12,0,0
797,284.35,0.0,0.0,1,7,4,0,24,0,0
2954,283.9,0.0,0.0,1,7,5,0,24,0,0
5528,283.83,0.0,0.0,1,7,6,0,24,0,0
5794,285.28,0.0,0.0,1,7,7,0,24,0,0
5340,285.84,0.0,0.0,1,7,8,0,24,0,0
4360,288.55,0.0,0.0,1,7,9,0,24,0,0
4188,289.99,0.0,0.0,1,7,10,0,24,0,0
4477,290.75,0.0,0.0,40,7,11,1,23,0,0
4370,291.58,0.0,0.0,1,7,12,0,24,0,0
4482,292.38,0.0,0.0,1,7,13,0,24,0,0
4998,293.35,0.0,0.0,75,7,14,1,1,0,0
5439,293.72,0.0,0.0,40,7,15,1,23,0,0
6368,294.11,0.0,0.0,40,7,16,1,23,0,0
6232,294.47,0.0,0.0,40,7,17,1,23,0,0
4549,294.35,0.0,0.0,1,7,18,0,24,0,0
3261,293.91,0.0,0.0,1,7,19,0,24,0,0
3007,293.0,0.0,0.0,1,7,20,0,24,0,0
2936,290.23,0.0,0.0,1,7,21,0,24,0,0
2293,287.89,0.0,0.0,1,7,22,0,24,0,0
1264,286.86,0.0,0.0,1,7,23,0,24,0,0
659,286.47,0.0,0.0,1,7,0,0,24,0,0
426,285.38,0.0,0.0,1,7,1,0,24,0,0
286,285.32,0.0,0.0,1,7,2,5,16,0,0
352,285.48,0.0,0.0,1,7,3,0,24,0,0
874,285.02,0.0,0.0,1,7,4,0,24,0,0
2956,284.96,0.0,0.0,40,7,5,1,23,0,0
5709,284.79,0.0,0.0,40,7,6,1,23,0,0
5919,286.58,0.0,0.0,40,7,7,5,16,0,0
5431,288.81,0.0,0.0,1,7,8,0,24,0,0
4707,291.45,0.0,0.0,1,7,9,0,24,0,0
4610,292.84,0.0,0.0,40,7,10,1,23,0,0
5003,293.55,0.0,0.0,40,7,11,1,23,0,0
4828,293.69,0.0,0.0,75,7,12,1,1,0,0
4887,294.51,0.0,0.0,75,7,13,1,1,0,0
5160,294.75,0.0,0.0,40,7,14,1,23,0,0
5658,295.02,0.0,0.0,75,7,15,1,1,0,0
6234,295.14,0.0,0.0,40,7,16,1,23,0,0
6163,295.24,0.0,0.0,1,7,17,0,24,0,0
4523,295.12,0.0,0.0,1,7,18,0,24,0,0
3336,294.44,0.0,0.0,1,7,19,0,24,0,0
3090,293.73,0.0,0.0,1,7,20,0,24,0,0
3133,291.58,0.0,0.0,1,7,21,0,24,0,0
2405,289.73,0.0,0.0,1,7,22,0,24,0,0
1271,288.6,0.0,0.0,1,7,23,0,24,0,0
675,288.28,0.0,0.0,1,7,0,0,24,0,0
404,287.78,0.0,0.0,1,7,1,0,24,0,0
343,287.27,0.0,0.0,75,7,2,1,1,0,0
346,287.17,0.3,0.0,1,7,3,6,12,0,0
863,286.83,0.0,0.0,90,7,4,1,18,0,0
2859,287.04,0.0,0.0,90,7,5,1,18,0,0
5742,287.09,0.0,0.0,75,7,6,1,1,0,0
6208,288.58,0.0,0.0,1,7,7,5,16,0,0
5450,291.15,0.0,0.0,1,7,8,4,6,0,0
4710,291.96,0.0,0.0,1,7,9,0,24,0,0
4388,295.02,0.0,0.0,1,7,10,0,24,0,0
4669,296.15,0.0,0.0,1,7,11,0,24,0,0
4955,297.61,0.0,0.0,1,7,12,0,24,0,0
5120,298.12,0.0,0.0,1,7,13,0,24,0,0
5391,298.73,0.0,0.0,1,7,14,0,24,0,0
5735,299.07,0.0,0.0,40,7,15,1,23,0,0
6518,299.67,0.0,0.0,40,7,16,1,23,0,0
6185,299.98,0.0,0.0,40,7,17,1,23,0,0
4812,299.3,0.0,0.0,1,7,18,0,24,0,0
3620,298.48,0.0,0.0,1,7,19,0,24,0,0
3082,297.32,0.0,0.0,75,7,20,1,1,0,0
3361,295.32,0.0,0.0,40,7,21,1,23,0,0
2578,293.76,0.0,0.0,1,7,22,4,6,0,0
1474,293.0,0.0,0.0,1,7,23,0,24,0,0
826,292.73,0.0,0.0,1,7,0,0,24,0,0
509,292.04,0.0,0.0,40,7,1,1,23,0,0
379,291.74,0.0,0.0,75,7,2,1,1,0,0
379,291.35,0.0,0.0,40,7,3,1,23,0,0
866,290.93,0.0,0.0,1,7,4,0,24,0,0
2830,290.6,0.0,0.0,1,7,5,0,24,0,0
5388,290.33,0.0,0.0,1,7,6,0,24,0,0
5906,291.66,0.0,0.0,1,7,7,0,24,0,0
5146,293.72,0.0,0.0,1,7,8,0,24,0,0
4598,294.42,0.0,0.0,1,7,9,0,24,0,0
4486,297.43,0.0,0.0,1,7,10,0,24,0,0
4818,299.07,0.0,0.0,1,7,11,0,24,0,0
5386,300.49,0.0,0.0,40,7,12,1,23,0,0
5161,301.17,0.0,0.0,40,7,13,1,23,0,0
5435,301.62,0.0,0.0,75,7,14,1,1,0,0
5560,302.08,0.0,0.0,40,7,15,1,23,0,0
6030,301.62,0.0,0.0,1,7,16,0,24,0,0
5549,301.46,0.0,0.0,1,7,17,0,24,0,0
4609,301.06,0.0,0.0,1,7,18,0,24,0,0
3472,300.24,0.0,0.0,1,7,19,0,24,0,0
3048,299.57,0.0,0.0,1,7,20,0,24,0,0
3204,297.53,0.0,0.0,1,7,21,0,24,0,0
2415,296.52,0.0,0.0,75,7,22,1,1,0,0
1818,295.88,0.0,0.0,40,7,23,1,23,0,0
1280,295.58,0.0,0.0,40,7,0,1,23,1,0
916,294.6,0.0,0.0,1,7,1,0,24,1,0
617,294.12,0.0,0.0,1,7,2,5,16,1,0
436,293.2,0.3,0.0,1,7,3,6,12,1,0
451,292.56,0.0,0.0,1,7,4,0,24,1,0
807,292.05,0.0,0.0,1,7,5,5,16,1,0
1392,291.64,0.0,0.0,1,7,6,5,16,1,0
1855,293.15,0.0,0.0,1,7,7,0,24,1,0
2470,294.27,0.0,0.0,1,7,8,0,24,1,0
3154,295.74,0.0,0.0,90,7,9,1,18,1,0
3634,297.28,0.0,0.0,90,7,10,1,18,1,0
3994,297.66,0.0,0.0,90,7,11,1,18,1,0
4343,298.62,0.0,0.0,90,7,12,1,18,1,0
4483,299.1,0.0,0.0,75,7,13,1,1,1,0
4826,299.28,0.0,0.0,90,7,14,1,18,1,0
4204,299.28,0.0,0.0,90,7,15,1,18,1,0
4267,299.38,0.0,0.0,90,7,16,6,12,1,0
4012,298.98,0.0,0.0,90,7,17,1,18,1,0
3971,298.78,0.0,0.0,90,7,18,1,18,1,0
3438,298.65,0.0,0.0,40,7,19,6,19,1,0
2910,297.97,0.0,0.0,75,7,20,9,20,1,0
2827,296.76,0.0,0.0,40,7,21,1,23,1,0
2764,296.12,0.0,0.0,40,7,22,1,23,1,0
2122,295.98,0.0,0.0,1,7,23,0,24,1,0
1426,295.47,0.0,0.0,75,7,0,1,1,1,0
947,294.95,0.0,0.0,40,7,1,1,23,1,0
763,294.71,0.0,0.0,1,7,2,0,24,1,0
359,294.67,0.0,0.0,1,7,3,0,24,1,0
363,294.16,0.0,0.0,1,7,4,0,24,1,0
471,293.99,0.0,0.0,1,7,5,0,24,1,0
817,293.72,0.0,0.0,1,7,6,5,16,1,0
1377,294.51,0.0,0.0,40,7,7,1,23,1,0
2114,295.39,0.0,0.0,90,7,8,1,18,1,0
2719,296.08,0.0,0.0,90,7,9,1,18,1,0
3284,298.18,0.0,0.0,90,7,10,1,18,1,0
4366,300.27,0.0,0.0,90,7,11,1,18,1,0
4366,300.27,0.0,0.0,90,7,12,1,18,1,0
4037,300.38,0.0,0.0,90,7,13,1,18,1,0
4158,301.2,0.0,0.0,40,7,14,1,23,1,0
4304,302.86,0.0,0.0,40,7,15,1,23,1,0
4056,303.38,0.0,0.0,75,7,16,1,1,1,0
3823,303.63,0.0,0.0,40,7,17,1,23,1,0
3596,303.56,0.0,0.0,90,7,18,1,18,1,0
3172,302.72,0.0,0.0,40,7,19,1,23,1,0
2866,302.36,0.0,0.0,1,7,20,0,24,1,0
2379,300.95,0.0,0.0,90,7,21,9,20,1,0
1784,300.72,0.0,0.0,75,7,22,9,20,1,0
963,294.08,9.91,0.0,90,7,23,6,8,1,0
492,292.02,27.57,0.0,90,7,0,6,33,0,0
374,292.22,7.29,0.0,75,7,1,6,8,0,0
295,292.12,0.51,0.0,1,7,2,6,12,0,0
346,291.75,0.3,0.0,1,7,3,6,12,0,0
849,291.51,0.0,0.0,1,7,4,0,24,0,0
2822,291.52,0.0,0.0,1,7,5,0,24,0,0
5456,291.46,0.0,0.0,40,7,6,5,16,0,0
6049,292.59,0.0,0.0,1,7,7,0,24,0,0
5369,293.17,0.0,0.0,40,7,8,6,12,0,0
4415,294.57,0.0,0.0,75,7,9,1,1,0,0
4083,296.05,0.0,0.0,40,7,10,1,23,0,0
4317,297.61,0.0,0.0,90,7,11,1,18,0,0
4546,299.03,0.0,0.0,40,7,12,1,23,0,0
4725,300.31,0.0,0.0,40,7,13,1,23,0,0
5008,301.63,0.0,0.0,40,7,14,1,23,0,0
5539,302.24,0.0,0.0,40,7,15,1,23,0,0
6073,302.37,0.0,0.0,1,7,16,0,24,0,0
5892,301.8,0.0,0.0,1,7,17,0,24,0,0
4323,301.56,0.0,0.0,1,7,18,0,24,0,0
3058,301.32,0.0,0.0,1,7,19,9,20,0,0
2751,299.59,0.0,0.0,90,7,20,6,12,0,0
2424,297.48,0.0,0.0,1,7,21,6,12,0,0
1963,295.87,0.0,0.0,1,7,22,6,12,0,0
1228,295.3,0.0,0.0,1,7,23,0,24,0,0
670,294.31,0.0,0.0,1,7,0,0,24,0,0
481,293.21,0.0,0.0,1,7,1,0,24,0,0
325,292.66,0.0,0.0,1,7,2,0,24,0,0
348,292.71,0.0,0.0,1,7,3,0,24,0,0
893,292.41,0.0,0.0,1,7,4,5,16,0,0
2936,292.45,0.0,0.0,1,7,5,0,24,0,0
5637,292.49,0.0,0.0,1,7,6,0,24,0,0
5646,293.47,0.0,0.0,1,7,7,0,24,0,0
5324,295.33,0.0,0.0,1,7,8,4,6,0,0
4498,295.69,0.0,0.0,1,7,9,0,24,0,0
3866,297.98,0.0,0.0,1,7,10,0,24,0,0
4163,299.39,0.0,0.0,1,7,11,0,24,0,0
4493,299.58,0.0,0.0,40,7,12,1,23,0,0
4757,300.18,0.0,0.0,40,7,13,1,23,0,0
4654,300.59,0.0,0.0,40,7,14,1,23,0,0
5372,301.06,0.0,0.0,40,7,15,1,23,0,0
6444,301.07,0.0,0.0,40,7,16,1,23,0,0
6317,300.89,0.0,0.0,40,7,17,1,23,0,0
4468,299.83,0.0,0.0,1,7,18,0,24,0,0
3267,299.15,0.0,0.0,1,7,19,0,24,0,0
3353,297.53,0.0,0.0,1,7,20,0,24,0,0
2772,295.21,0.0,0.0,1,7,21,0,24,0,0
1951,294.2,0.0,0.0,1,7,22,0,24,0,0
1285,293.4,0.0,0.0,1,7,23,0,24,0,0
692,291.97,0.0,0.0,1,7,0,0,24,0,0
474,291.18,0.0,0.0,1,7,1,5,16,0,0
356,291.3,0.0,0.0,1,7,2,0,24,0,0
380,290.23,0.0,0.0,40,7,3,6,12,0,0
946,289.76,0.0,0.0,90,7,4,2,2,0,0
2979,289.79,0.0,0.0,75,7,5,2,10,0,0
5779,289.16,0.0,0.0,90,7,6,1,18,0,0
5355,289.81,0.0,0.0,40,7,7,6,12,0,0
5467,291.14,0.0,0.0,1,7,8,6,17,0,0
4457,291.01,0.0,0.0,40,7,9,6,17,0,0
4061,294.84,0.0,0.0,1,7,10,0,24,0,0
4373,296.5,0.0,0.0,40,7,11,1,23,0,0
4618,297.82,0.0,0.0,1,7,12,0,24,0,0
4675,299.73,0.0,0.0,1,7,13,0,24,0,0
4919,300.03,0.0,0.0,40,7,14,1,23,0,0
5268,300.01,3.05,0.0,40,7,15,6,17,0,0
6429,299.81,0.79,0.0,40,7,16,6,12,0,0
6128,299.4,0.25,0.0,40,7,17,6,12,0,0
4670,299.73,0.0,0.0,40,7,18,6,12,0,0
3412,299.35,0.0,0.0,1,7,19,0,24,0,0
3232,297.77,0.0,0.0,40,7,20,1,23,0,0
2873,296.74,0.0,0.0,20,7,21,1,3,0,0
2056,296.01,0.0,0.0,1,7,22,0,24,0,0
1243,295.37,0.0,0.0,1,7,23,0,24,0,0
721,295.09,0.0,0.0,1,7,0,0,24,0,0
467,294.32,0.0,0.0,1,7,1,0,24,0,0
351,294.05,0.0,0.0,1,7,2,0,24,0,0
414,293.45,0.3,0.0,75,7,3,6,12,0,0
900,293.41,0.0,0.0,90,7,4,1,18,0,0
2903,293.69,0.0,0.0,90,7,5,1,18,0,0
5653,293.25,0.0,0.0,20,7,6,1,3,0,0
6133,293.47,0.0,0.0,90,7,7,1,18,0,0
5417,293.71,0.0,0.0,90,7,8,1,18,0,0
4664,294.45,0.0,0.0,75,7,9,1,1,0,0
4338,294.79,0.0,0.0,90,7,10,6,12,0,0
4663,294.94,0.0,0.0,75,7,11,1,1,0,0
5067,294.63,0.25,0.0,90,7,12,6,12,0,0
5129,294.03,0.51,0.0,90,7,13,6,12,0,0
5306,293.12,0.27,0.0,90,7,14,6,17,0,0
5511,292.78,1.15,0.0,90,7,15,6,17,0,0
5907,292.54,1.09,0.0,90,7,16,6,17,0,0
6092,292.68,0.78,0.0,90,7,17,6,12,0,0
4746,292.61,0.53,0.0,90,7,18,6,17,0,0
3338,292.68,0.0,0.0,90,7,19,6,12,0,0
2903,292.86,0.0,0.0,90,7,20,2,2,0,0
2724,292.52,0.0,0.0,90,7,21,5,16,0,0
2187,292.42,0.0,0.0,90,7,22,5,16,0,0
1290,292.4,0.25,0.0,90,7,23,6,12,0,0
758,292.4,0.0,0.0,90,7,0,5,16,0,0
492,292.24,0.0,0.0,90,7,1,1,18,0,0
340,292.22,0.0,0.0,90,7,2,5,16,0,0
403,291.99,0.3,0.0,90,7,3,6,12,0,0
861,291.64,0.0,0.0,90,7,4,5,16,0,0
2735,291.18,0.0,0.0,1,7,5,5,16,0,0
5440,291.18,0.0,0.0,75,7,6,5,16,0,0
6060,292.04,0.0,0.0,90,7,7,5,16,0,0
5245,293.25,0.0,0.0,90,7,8,5,16,0,0
4741,293.57,0.0,0.0,90,7,9,5,16,0,0
4631,296.21,0.0,0.0,90,7,10,5,16,0,0
4907,297.98,0.0,0.0,40,7,11,1,23,0,0
5343,299.38,0.0,0.0,1,7,12,0,24,0,0
5232,300.74,0.0,0.0,75,7,13,1,1,0,0
5441,301.86,0.0,0.0,40,7,14,1,23,0,0
5548,302.69,0.0,0.0,75,7,15,1,1,0,0
5888,302.94,0.0,0.0,1,7,16,0,24,0,0
5007,303.04,0.0,0.0,1,7,17,0,24,0,0
4466,303.15,0.0,0.0,1,7,18,0,24,0,0
3566,302.23,0.0,0.0,1,7,19,0,24,0,0
3160,300.46,0.0,0.0,1,7,20,0,24,0,0
3178,298.4,0.0,0.0,1,7,21,0,24,0,0
2849,297.76,0.0,0.0,1,7,22,0,24,0,0
2086,297.82,0.0,0.0,75,7,23,9,28,0,0
1437,297.91,0.0,0.0,75,7,0,9,20,1,0
696,293.64,13.64,0.0,90,7,1,6,8,1,0
626,293.22,7.25,0.0,90,7,2,6,8,1,0
435,293.06,1.14,0.0,20,7,3,6,8,1,0
490,293.2,0.4,0.0,75,7,4,6,17,1,0
782,292.87,0.51,0.0,75,7,5,6,12,1,0
1377,292.87,0.0,0.0,40,7,6,6,12,1,0
2043,293.42,0.0,0.0,1,7,7,0,24,1,0
2626,294.25,0.0,0.0,1,7,8,0,24,1,0
3455,295.17,0.0,0.0,40,7,9,1,23,1,0
3882,298.48,0.0,0.0,1,7,10,0,24,1,0
4017,299.07,0.0,0.0,40,7,11,1,23,1,0
4332,300.67,0.0,0.0,40,7,12,1,23,1,0
4174,301.68,0.0,0.0,75,7,13,1,1,1,0
4583,302.02,0.0,0.0,40,7,14,1,23,1,0
4445,302.58,0.0,0.0,1,7,15,0,24,1,0
4268,302.35,0.0,0.0,1,7,16,0,24,1,0
4077,302.05,0.0,0.0,40,7,17,1,23,1,0
3822,301.35,0.0,0.0,1,7,18,0,24,1,0
3385,300.28,0.0,0.0,1,7,19,0,24,1,0
3102,298.73,0.0,0.0,1,7,20,0,24,1,0
3338,296.99,0.0,0.0,1,7,21,0,24,1,0
3239,295.49,0.0,0.0,1,7,22,0,24,1,0
2263,294.99,0.0,0.0,1,7,23,0,24,1,0
1511,293.64,0.0,0.0,1,7,0,0,24,1,0
1172,291.94,0.0,0.0,1,7,1,0,24,1,0
897,291.17,0.0,0.0,1,7,2,0,24,1,0
451,290.47,0.0,0.0,1,7,3,0,24,1,0
342,289.77,0.0,0.0,1,7,4,0,24,1,0
500,289.59,0.0,0.0,1,7,5,0,24,1,0
858,289.52,0.0,0.0,1,7,6,0,24,1,0
1206,290.38,0.0,0.0,1,7,7,0,24,1,0
1801,292.42,0.0,0.0,1,7,8,0,24,1,0
2713,293.04,0.0,0.0,1,7,9,0,24,1,0
3467,296.63,0.0,0.0,1,7,10,0,24,1,0
3899,297.74,0.0,0.0,1,7,11,0,24,1,0
4354,299.19,0.0,0.0,1,7,12,0,24,1,0
4929,299.72,0.0,0.0,1,7,13,0,24,1,0
4744,300.22,0.0,0.0,1,7,14,0,24,1,0
4754,300.41,0.0,0.0,1,7,15,0,24,1,0
4749,300.53,0.0,0.0,1,7,16,0,24,1,0
4318,300.84,0.0,0.0,1,7,17,0,24,1,0
4046,300.72,0.0,0.0,1,7,18,0,24,1,0
3627,300.1,0.0,0.0,1,7,19,0,24,1,0
3468,298.77,0.0,0.0,1,7,20,0,24,1,0
3137,296.82,0.0,0.0,1,7,21,0,24,1,0
2126,295.44,0.0,0.0,1,7,22,0,24,1,0
1414,295.34,0.0,0.0,1,7,23,0,24,1,0
695,295.2,0.0,0.0,1,7,0,0,24,0,0
462,295.17,0.0,0.0,1,7,1,0,24,0,0
316,295.12,0.0,0.0,1,7,2,0,24,0,0
371,295.16,0.0,0.0,40,7,3,1,23,0,0
909,294.98,0.0,0.0,1,7,4,0,24,0,0
2890,294.62,0.0,0.0,1,7,5,0,24,0,0
5559,294.01,0.0,0.0,1,7,6,0,24,0,0
5210,294.33,0.0,0.0,1,7,7,0,24,0,0
5149,294.59,0.0,0.0,40,7,8,1,23,0,0
4597,295.05,0.0,0.0,40,7,9,1,23,0,0
4081,295.58,0.0,0.0,1,7,10,0,24,0,0
4617,296.41,0.0,0.0,1,7,11,0,24,0,0
4570,297.67,0.0,0.0,1,7,12,0,24,0,0
4717,298.39,0.0,0.0,1,7,13,0,24,0,0
5327,298.64,0.0,0.0,1,7,14,0,24,0,0
5558,298.57,0.0,0.0,75,7,15,1,1,0,0
6247,298.13,0.0,0.0,40,7,16,1,23,0,0
5794,297.93,0.0,0.0,1,7,17,0,24,0,0
4342,297.28,0.0,0.0,75,7,18,1,1,0,0
3449,296.46,0.0,0.0,40,7,19,1,23,0,0
2721,295.1,0.0,0.0,40,7,20,1,23,0,0
2583,293.25,0.0,0.0,1,7,21,0,24,0,0
2200,291.76,0.0,0.0,1,7,22,0,24,0,0
1108,290.84,0.0,0.0,1,7,23,0,24,0,0
656,290.35,0.0,0.0,1,7,0,0,24,0,0
400,289.77,0.0,0.0,1,7,1,0,24,0,0
267,288.94,0.0,0.0,1,7,2,0,24,0,0
