traffic_volume,temp,rain_1h,snow_1h,clouds_all
4812,299.3,0.0,0.0,1
3620,298.48,0.0,0.0,1
3082,297.32,0.0,0.0,75
3361,295.32,0.0,0.0,40
2578,293.76,0.0,0.0,1
1474,293.0,0.0,0.0,1
826,292.73,0.0,0.0,1
509,292.04,0.0,0.0,40
379,291.74,0.0,0.0,75
379,291.35,0.0,0.0,40
866,290.93,0.0,0.0,1
2830,290.6,0.0,0.0,1
5388,290.33,0.0,0.0,1
5906,291.66,0.0,0.0,1
5146,293.72,0.0,0.0,1
4598,294.42,0.0,0.0,1
4486,297.43,0.0,0.0,1
4818,299.07,0.0,0.0,1
5386,300.49,0.0,0.0,40
5161,301.17,0.0,0.0,40
5435,301.62,0.0,0.0,75
5560,302.08,0.0,0.0,40
6030,301.62,0.0,0.0,1
5549,301.46,0.0,0.0,1
4609,301.06,0.0,0.0,1
3472,300.24,0.0,0.0,1
3048,299.57,0.0,0.0,1
3204,297.53,0.0,0.0,1
2415,296.52,0.0,0.0,75
1818,295.88,0.0,0.0,40
1280,295.58,0.0,0.0,40
916,294.6,0.0,0.0,1
617,294.12,0.0,0.0,1
436,293.2,0.3,0.0,1
451,292.56,0.0,0.0,1
807,292.05,0.0,0.0,1
1392,291.64,0.0,0.0,1
1855,293.15,0.0,0.0,1
2470,294.27,0.0,0.0,1
3154,295.74,0.0,0.0,90
3634,297.28,0.0,0.0,90
3994,297.66,0.0,0.0,90
4343,298.62,0.0,0.0,90
4483,299.1,0.0,0.0,75
4826,299.28,0.0,0.0,90
4204,299.28,0.0,0.0,90
4267,299.38,0.0,0.0,90
4012,298.98,0.0,0.0,90
3971,298.78,0.0,0.0,90
3438,298.65,0.0,0.0,40
2910,297.97,0.0,0.0,75
2827,296.76,0.0,0.0,40
2764,296.12,0.0,0.0,40
2122,295.98,0.0,0.0,1
1426,295.47,0.0,0.0,75
947,294.95,0.0,0.0,40
763,294.71,0.0,0.0,1
359,294.67,0.0,0.0,1
363,294.16,0.0,0.0,1
471,293.99,0.0,0.0,1
817,293.72,0.0,0.0,1
1377,294.51,0.0,0.0,40
2114,295.39,0.0,0.0,90
2719,296.08,0.0,0.0,90
3284,298.18,0.0,0.0,90
4366,300.27,0.0,0.0,90
4366,300.27,0.0,0.0,90
4037,300.38,0.0,0.0,90
4158,301.2,0.0,0.0,40
4304,302.86,0.0,0.0,40
4056,303.38,0.0,0.0,75
3823,303.63,0.0,0.0,40
3596,303.56,0.0,0.0,90
3172,302.72,0.0,0.0,40
2866,302.36,0.0,0.0,1
2379,300.95,0.0,0.0,90
1784,300.72,0.0,0.0,75
963,294.08,9.91,0.0,90
492,292.02,27.57,0.0,90
374,292.22,7.29,0.0,75
295,292.12,0.51,0.0,1
346,291.75,0.3,0.0,1
849,291.51,0.0,0.0,1
2822,291.52,0.0,0.0,1
5456,291.46,0.0,0.0,40
6049,292.59,0.0,0.0,1
5369,293.17,0.0,0.0,40
4415,294.57,0.0,0.0,75
4083,296.05,0.0,0.0,40
4317,297.61,0.0,0.0,90
4546,299.03,0.0,0.0,40
4725,300.31,0.0,0.0,40
5008,301.63,0.0,0.0,40
5539,302.24,0.0,0.0,40
6073,302.37,0.0,0.0,1
5892,301.8,0.0,0.0,1
4323,301.56,0.0,0.0,1
3058,301.32,0.0,0.0,1
2751,299.59,0.0,0.0,90
2424,297.48,0.0,0.0,1
1963,295.87,0.0,0.0,1
1228,295.3,0.0,0.0,1
670,294.31,0.0,0.0,1
481,293.21,0.0,0.0,1
325,292.66,0.0,0.0,1
348,292.71,0.0,0.0,1
893,292.41,0.0,0.0,1
2936,292.45,0.0,0.0,1
5637,292.49,0.0,0.0,1
5646,293.47,0.0,0.0,1
5324,295.33,0.0,0.0,1
4498,295.69,0.0,0.0,1
3866,297.98,0.0,0.0,1
4163,299.39,0.0,0.0,1
4493,299.58,0.0,0.0,40
4757,300.18,0.0,0.0,40
4654,300.59,0.0,0.0,40
5372,301.06,0.0,0.0,40
6444,301.07,0.0,0.0,40
6317,300.89,0.0,0.0,40
4468,299.83,0.0,0.0,1
3267,299.15,0.0,0.0,1
3353,297.53,0.0,0.0,1
2772,295.21,0.0,0.0,1
1951,294.2,0.0,0.0,1
1285,293.4,0.0,0.0,1
692,291.97,0.0,0.0,1
474,291.18,0.0,0.0,1
356,291.3,0.0,0.0,1
380,290.23,0.0,0.0,40
946,289.76,0.0,0.0,90
2979,289.79,0.0,0.0,75
5779,289.16,0.0,0.0,90
5355,289.81,0.0,0.0,40
5467,291.14,0.0,0.0,1
4457,291.01,0.0,0.0,40
4061,294.84,0.0,0.0,1
4373,296.5,0.0,0.0,40
4618,297.82,0.0,0.0,1
4675,299.73,0.0,0.0,1
4919,300.03,0.0,0.0,40
5268,300.01,3.05,0.0,40
6429,299.81,0.79,0.0,40
6128,299.4,0.25,0.0,40
4670,299.73,0.0,0.0,40
3412,299.35,0.0,0.0,1
3232,297.77,0.0,0.0,40
2873,296.74,0.0,0.0,20
2056,296.01,0.0,0.0,1
1243,295.37,0.0,0.0,1
721,295.09,0.0,0.0,1
467,294.32,0.0,0.0,1
351,294.05,0.0,0.0,1
414,293.45,0.3,0.0,75
900,293.41,0.0,0.0,90
2903,293.69,0.0,0.0,90
5653,293.25,0.0,0.0,20
6133,293.47,0.0,0.0,90
5417,293.71,0.0,0.0,90
4664,294.45,0.0,0.0,75
4338,294.79,0.0,0.0,90
4663,294.94,0.0,0.0,75
5067,294.63,0.25,0.0,90
5129,294.03,0.51,0.0,90
5306,293.12,0.27,0.0,90
5511,292.78,1.15,0.0,90
5907,292.54,1.09,0.0,90
6092,292.68,0.78,0.0,90
4746,292.61,0.53,0.0,90
3338,292.68,0.0,0.0,90
2903,292.86,0.0,0.0,90
2724,292.52,0.0,0.0,90
2187,292.42,0.0,0.0,90
1290,292.4,0.25,0.0,90
758,292.4,0.0,0.0,90
492,292.24,0.0,0.0,90
340,292.22,0.0,0.0,90
403,291.99,0.3,0.0,90
861,291.64,0.0,0.0,90
2735,291.18,0.0,0.0,1
5440,291.18,0.0,0.0,75
6060,292.04,0.0,0.0,90
5245,293.25,0.0,0.0,90
4741,293.57,0.0,0.0,90
4631,296.21,0.0,0.0,90
4907,297.98,0.0,0.0,40
5343,299.38,0.0,0.0,1
5232,300.74,0.0,0.0,75
5441,301.86,0.0,0.0,40
5548,302.69,0.0,0.0,75
5888,302.94,0.0,0.0,1
5007,303.04,0.0,0.0,1
4466,303.15,0.0,0.0,1
3566,302.23,0.0,0.0,1
3160,300.46,0.0,0.0,1
3178,298.4,0.0,0.0,1
2849,297.76,0.0,0.0,1
2086,297.82,0.0,0.0,75
1437,297.91,0.0,0.0,75
696,293.64,13.64,0.0,90
626,293.22,7.25,0.0,90
435,293.06,1.14,0.0,20
490,293.2,0.4,0.0,75
782,292.87,0.51,0.0,75
1377,292.87,0.0,0.0,40
2043,293.42,0.0,0.0,1
2626,294.25,0.0,0.0,1
3455,295.17,0.0,0.0,40
3882,298.48,0.0,0.0,1
4017,299.07,0.0,0.0,40
4332,300.67,0.0,0.0,40
4174,301.68,0.0,0.0,75
4583,302.02,0.0,0.0,40
4445,302.58,0.0,0.0,1
4268,302.35,0.0,0.0,1
4077,302.05,0.0,0.0,40
3822,301.35,0.0,0.0,1
3385,300.28,0.0,0.0,1
3102,298.73,0.0,0.0,1
3338,296.99,0.0,0.0,1
3239,295.49,0.0,0.0,1
2263,294.99,0.0,0.0,1
1511,293.64,0.0,0.0,1
1172,291.94,0.0,0.0,1
897,291.17,0.0,0.0,1
451,290.47,0.0,0.0,1
342,289.77,0.0,0.0,1
500,289.59,0.0,0.0,1
858,289.52,0.0,0.0,1
1206,290.38,0.0,0.0,1
1801,292.42,0.0,0.0,1
2713,293.04,0.0,0.0,1
3467,296.63,0.0,0.0,1
3899,297.74,0.0,0.0,1
4354,299.19,0.0,0.0,1
4929,299.72,0.0,0.0,1
4744,300.22,0.0,0.0,1
4754,300.41,0.0,0.0,1
4749,300.53,0.0,0.0,1
4318,300.84,0.0,0.0,1
4046,300.72,0.0,0.0,1
3627,300.1,0.0,0.0,1
3468,298.77,0.0,0.0,1
3137,296.82,0.0,0.0,1
2126,295.44,0.0,0.0,1
1414,295.34,0.0,0.0,1
695,295.2,0.0,0.0,1
462,295.17,0.0,0.0,1
316,295.12,0.0,0.0,1
371,295.16,0.0,0.0,40
909,294.98,0.0,0.0,1
2890,294.62,0.0,0.0,1
5559,294.01,0.0,0.0,1
5210,294.33,0.0,0.0,1
5149,294.59,0.0,0.0,40
4597,295.05,0.0,0.0,40
4081,295.58,0.0,0.0,1
4617,296.41,0.0,0.0,1
4570,297.67,0.0,0.0,1
4717,298.39,0.0,0.0,1
5327,298.64,0.0,0.0,1
5558,298.57,0.0,0.0,75
6247,298.13,0.0,0.0,40
5794,297.93,0.0,0.0,1
4342,297.28,0.0,0.0,75
3449,296.46,0.0,0.0,40
2721,295.1,0.0,0.0,40
2583,293.25,0.0,0.0,1
2200,291.76,0.0,0.0,1
1108,290.84,0.0,0.0,1
656,290.35,0.0,0.0,1
400,289.77,0.0,0.0,1
267,288.94,0.0,0.0,1
367,288.38,0.0,0.0,1
876,288.06,0.0,0.0,1
3013,287.59,0.0,0.0,1
5573,287.64,0.0,0.0,1
5130,289.47,0.0,0.0,1
4986,291.43,0.0,0.0,1
5024,292.34,0.0,0.0,1
4374,295.44,0.0,0.0,1
4468,296.48,0.0,0.0,1
4981,297.81,0.0,0.0,1
4796,298.44,0.0,0.0,40
5487,298.73,0.0,0.0,40
6026,299.18,0.0,0.0,40
6071,299.39,0.0,0.0,40
5808,299.33,0.0,0.0,40
4433,299.36,0.0,0.0,1
3402,298.47,0.0,0.0,40
3360,297.3,0.0,0.0,1
3062,294.56,0.0,0.0,1
2309,293.04,0.0,0.0,1
1260,292.15,0.0,0.0,1
619,291.47,0.0,0.0,1
428,291.01,0.0,0.0,1
312,290.24,0.0,0.0,1
356,290.25,0.0,0.0,1
911,290.21,0.0,0.0,1
3023,290.32,0.0,0.0,1
5728,290.6,0.0,0.0,1
5436,291.37,0.0,0.0,75
5318,293.32,0.0,0.0,1
4834,294.51,0.0,0.0,1
4503,296.97,0.0,0.0,1
4707,298.41,0.0,0.0,1
4932,299.33,0.0,0.0,40
5072,299.7,0.0,0.0,1
5367,300.09,0.0,0.0,40
5760,300.48,0.0,0.0,40
6279,300.16,0.0,0.0,75
5871,300.31,0.0,0.0,40
4550,299.76,0.0,0.0,1
3487,299.18,0.0,0.0,1
3143,297.77,0.0,0.0,1
2930,295.89,0.0,0.0,1
2009,294.24,0.0,0.0,1
1191,293.46,0.0,0.0,1
727,293.14,0.0,0.0,1
444,292.42,0.0,0.0,1
349,291.91,0.0,0.0,1
387,291.14,0.3,0.0,1
951,290.75,0.0,0.0,1
2895,290.51,0.0,0.0,1
5654,290.25,0.3,0.0,1
5315,291.81,0.0,0.0,1
4841,292.51,0.0,0.0,1
5176,295.93,0.0,0.0,1
4585,297.34,0.0,0.0,1
4763,298.46,0.0,0.0,1
4898,299.71,0.0,0.0,1
4560,300.17,0.0,0.0,1
4534,300.71,0.0,0.0,1
5420,301.21,0.0,0.0,1
6256,301.27,0.0,0.0,1
5837,301.29,0.0,0.0,1
4562,300.91,0.0,0.0,1
3649,300.29,0.0,0.0,1
3186,298.95,0.0,0.0,1
3487,297.3,0.0,0.0,1
2936,296.19,0.0,0.0,1
1506,295.92,0.0,0.0,1
827,295.24,0.0,0.0,1
472,294.96,0.0,0.0,1
406,295.13,0.0,0.0,90
401,294.2,5.25,0.0,90
847,294.07,2.16,0.0,40
2672,293.97,2.29,0.0,40
4879,293.11,2.91,0.0,90
5700,292.97,1.09,0.0,75
5063,293.25,0.25,0.0,75
4674,295.06,0.0,0.0,75
4610,296.85,0.0,0.0,75
5104,298.97,0.0,0.0,1
5536,300.16,0.0,0.0,40
5143,301.31,0.0,0.0,1
5512,301.53,0.0,0.0,90
5735,301.72,0.0,0.0,75
6023,302.27,0.0,0.0,40
5341,302.64,0.0,0.0,40
4500,302.79,0.0,0.0,40
3960,302.09,0.0,0.0,1
3379,300.91,0.0,0.0,1
1688,299.3,0.0,0.0,1
65,298.15,0.0,0.0,40
108,296.91,0.0,0.0,75
1212,295.82,0.0,0.0,1
714,295.25,0.0,0.0,1
616,293.9,0.0,0.0,1
356,293.41,0.0,0.0,1
258,292.35,0.0,0.0,1
283,292.2,0.0,0.0,1
241,292.12,0.3,0.0,1
190,293.36,0.0,0.0,1
1,295.27,0.0,0.0,1
1,295.82,0.0,0.0,1
1990,298.19,0.0,0.0,1
2721,299.21,0.0,0.0,1
3068,300.92,0.0,0.0,1
3252,301.62,0.0,0.0,1
3095,302.12,0.0,0.0,76
3202,302.52,0.0,0.0,1
3179,302.06,0.0,0.0,1
3410,301.43,0.0,0.0,40
3134,301.04,0.0,0.0,1
2502,300.53,0.0,0.0,1
2300,299.67,0.0,0.0,40
1946,297.56,0.0,0.0,1
2214,296.48,0.0,0.0,1
1485,295.66,0.0,0.0,1
1212,295.83,0.0,0.0,1
714,295.52,0.0,0.0,40
616,295.51,0.0,0.0,40
356,295.6,0.0,0.0,40
258,295.34,0.0,0.0,40
321,295.08,0.0,0.0,1
518,294.57,0.0,0.0,40
758,294.8,0.0,0.0,90
1215,295.53,0.0,0.0,90
1874,295.95,0.0,0.0,90
2606,297.41,0.0,0.0,1
3268,298.45,0.0,0.0,40
3582,299.71,0.0,0.0,75
3749,301.59,0.0,0.0,1
3607,302.58,0.0,0.0,40
3704,302.6,0.0,0.0,40
3683,303.06,0.0,0.0,1
3892,303.04,0.0,0.0,1
3642,302.38,0.0,0.0,1
3070,301.62,0.0,0.0,1
2887,300.38,0.0,0.0,1
2566,298.44,0.0,0.0,1
2151,297.51,0.0,0.0,1
1324,296.56,0.0,0.0,1
910,295.77,0.0,0.0,1
423,295.09,0.0,0.0,1
305,294.63,0.0,0.0,1
371,294.45,0.0,0.0,1
880,294.44,0.0,0.0,1
2846,294.41,0.0,0.0,1
5574,294.37,0.0,0.0,1
5868,295.06,0.0,0.0,1
5347,296.42,0.0,0.0,40
4570,297.73,0.0,0.0,1
4461,298.44,0.0,0.0,40
4462,300.26,0.0,0.0,75
4705,301.27,0.0,0.0,40
4699,301.41,0.0,0.0,75
4943,301.5,0.0,0.0,40
5214,301.76,0.0,0.0,20
5413,302.17,0.0,0.0,40
5615,302.28,0.0,0.0,40
4226,301.8,0.0,0.0,40
3153,301.32,0.0,0.0,40
2575,300.32,0.0,0.0,1
2432,299.71,0.0,0.0,1
1860,298.38,0.0,0.0,1
1075,297.8,0.0,0.0,1
647,297.45,0.0,0.0,1
608,296.77,0.0,0.0,1
317,296.65,0.0,0.0,40
357,296.5,0.0,0.0,1
868,296.36,0.0,0.0,1
3011,296.51,0.0,0.0,1
5101,296.14,8.02,0.0,40
4302,295.12,20.24,0.0,90
5045,294.58,13.32,0.0,90
4786,295.04,5.52,0.0,75
4287,295.87,0.0,0.0,1
4590,297.2,0.0,0.0,1
4878,297.93,0.0,0.0,1
4762,299.41,0.0,0.0,75
5398,300.58,0.0,0.0,90
5617,300.92,0.0,0.0,90
6622,300.99,0.0,0.0,90
6549,300.49,0.0,0.0,90
4770,300.39,0.0,0.0,90
3195,300.11,0.0,0.0,40
2841,298.93,0.0,0.0,40
2586,298.42,0.0,0.0,1
1786,295.51,0.0,0.0,1
1167,294.29,0.0,0.0,20
620,294.01,0.0,0.0,1
414,293.02,0.0,0.0,1
305,292.34,0.0,0.0,1
381,292.22,0.0,0.0,1
899,291.37,0.0,0.0,1
2951,291.28,0.0,0.0,1
5826,291.31,0.0,0.0,1
5529,292.04,0.0,0.0,1
5299,293.4,0.0,0.0,1
4113,293.84,0.0,0.0,1
4217,296.25,0.0,0.0,1
4307,296.87,0.0,0.0,1
4400,298.29,0.0,0.0,1
4756,299.12,0.0,0.0,1
5071,299.75,0.0,0.0,40
5445,300.06,0.0,0.0,40
6177,300.17,0.0,0.0,40
4531,300.0,0.0,0.0,1
4531,300.0,0.0,0.0,1
3467,299.23,0.0,0.0,1
2872,298.01,0.0,0.0,1
2975,296.05,0.0,0.0,1
2068,294.93,0.0,0.0,1
1181,294.06,0.0,0.0,1
688,293.3,0.0,0.0,1
418,292.84,0.0,0.0,1
342,291.99,0.0,0.0,1
362,291.68,0.0,0.0,1
896,290.57,0.0,0.0,1
2953,290.35,0.0,0.0,1
5656,290.06,0.0,0.0,1
5535,291.24,0.0,0.0,1
5337,291.99,0.0,0.0,1
4909,295.34,0.0,0.0,1
4448,297.11,0.0,0.0,1
4900,298.82,0.0,0.0,1
5077,299.68,0.0,0.0,1
5026,300.76,0.0,0.0,1
5416,301.05,0.0,0.0,1
5771,301.36,0.0,0.0,1
6462,301.5,0.0,0.0,1
6367,301.33,0.0,0.0,1
4932,301.13,0.0,0.0,1
3660,300.25,0.0,0.0,1
3096,296.3,0.0,0.0,1
3096,296.3,0.0,0.0,1
2385,294.7,0.0,0.0,40
1469,294.76,0.0,0.0,1
766,294.11,0.0,0.0,1
526,293.1,0.0,0.0,1
376,293.06,0.0,0.0,1
410,292.31,0.0,0.0,1
847,291.97,0.0,0.0,1
2798,290.71,0.0,0.0,1
5505,290.61,0.0,0.0,1
5890,291.19,0.0,0.0,1
5192,292.91,0.0,0.0,1
4699,293.94,0.0,0.0,1
4632,296.57,0.0,0.0,1
5128,297.79,0.0,0.0,1
5710,298.63,0.0,0.0,1
5272,299.44,0.0,0.0,1
5750,299.84,0.0,0.0,1
5740,300.15,0.0,0.0,1
6132,300.1,0.0,0.0,1
5537,300.1,0.0,0.0,1
4730,299.73,0.0,0.0,1
3623,299.17,0.0,0.0,1
3050,297.25,0.0,0.0,1
3249,296.15,0.0,0.0,40
3385,293.38,0.0,0.0,1
2368,293.05,0.0,0.0,1
1338,292.19,0.0,0.0,40
813,291.57,0.0,0.0,40
593,291.64,0.0,0.0,75
397,290.93,0.0,0.0,40
422,290.23,0.0,0.0,40
778,289.25,0.0,0.0,1
1427,288.99,0.0,0.0,1
1753,290.08,0.0,0.0,1
2361,292.96,0.0,0.0,1
3209,293.99,0.0,0.0,1
3618,297.21,0.0,0.0,1
3680,298.19,0.0,0.0,1
3926,300.2,0.0,0.0,1
3485,300.78,0.0,0.0,36
3623,301.6,0.0,0.0,36
3765,301.66,0.0,0.0,36
3734,301.72,0.0,0.0,36
3512,301.74,0.0,0.0,36
3171,301.58,0.0,0.0,1
2619,300.97,0.0,0.0,1
2563,299.05,0.0,0.0,1
2646,298.33,0.0,0.0,1
2260,296.99,0.0,0.0,1
2076,296.79,0.0,0.0,1
1412,296.5,0.0,0.0,1
806,296.13,0.0,0.0,1
640,295.55,0.0,0.0,1
382,295.2,0.0,0.0,1
300,294.61,0.0,0.0,1
480,294.4,0.0,0.0,1
778,294.27,0.0,0.0,1
981,293.95,0.0,0.0,1
1593,294.71,0.0,0.0,40
2461,296.65,0.0,0.0,1
3194,297.82,0.0,0.0,1
3959,298.95,0.0,0.0,1
3853,299.69,0.0,0.0,90
3903,300.25,0.0,0.0,1
3857,300.71,0.0,0.0,40
3944,300.96,0.0,0.0,40
3942,301.01,0.0,0.0,40
3945,300.45,0.0,0.0,40
3482,299.59,0.0,0.0,1
3096,298.54,0.0,0.0,1
3007,296.84,0.0,0.0,1
2694,294.78,0.0,0.0,1
1869,293.01,0.0,0.0,1
1156,291.7,0.0,0.0,1
634,290.71,0.0,0.0,1
433,289.55,0.0,0.0,1
315,288.91,0.0,0.0,1
354,287.53,0.0,0.0,1
870,287.21,0.0,0.0,1
2995,286.95,0.0,0.0,1
5756,286.78,0.0,0.0,1
5431,288.21,0.0,0.0,1
5317,290.33,0.0,0.0,1
4773,292.98,0.0,0.0,1
4277,294.63,0.0,0.0,1
4501,296.02,0.0,0.0,1
4857,296.92,0.0,0.0,1
4784,297.12,0.0,0.0,1
5235,298.09,0.0,0.0,1
5664,298.28,0.0,0.0,40
6278,298.46,0.0,0.0,40
5864,297.99,0.0,0.0,40
4317,297.83,0.0,0.0,1
3384,296.65,0.0,0.0,40
2958,295.58,0.0,0.0,1
2465,293.6,0.0,0.0,40
1792,292.09,0.0,0.0,40
1092,290.88,0.0,0.0,20
603,290.62,0.0,0.0,1
386,289.34,0.0,0.0,1
293,288.03,1.2,0.0,1
350,287.45,0.0,0.0,1
908,285.91,0.0,0.0,1
3068,285.84,0.0,0.0,1
5839,284.76,0.0,0.0,1
4467,286.99,0.0,0.0,1
5243,288.19,0.0,0.0,1
4910,292.87,0.0,0.0,1
4291,295.14,0.0,0.0,1
4828,296.55,0.0,0.0,1
4906,296.76,0.0,0.0,1
4792,298.43,0.0,0.0,1
5448,299.43,0.0,0.0,75
5664,299.65,0.0,0.0,1
